target,replacement_query,model,candidate_set,actual_query,rank_spearman_to_actual,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
HIF1A,BRCA1,tuna_retrained,low_plausibility,False,0.8161814965220537,3,150,153,0.94,0.21428571428571427,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3501483019834802,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3501483019834802,1.0
HIF1A,KRAS,tuna_retrained,low_plausibility,False,0.8101704796751236,3,150,153,0.86,0.136892177589852,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
HIF1A,CDK2,tuna_retrained,low_plausibility,False,0.7630607266830176,3,150,153,0.8911111111111111,0.10485671191553543,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.23579472798819115,1.0
HIF1A,HIF1A,tuna_retrained,low_plausibility,True,1.0,3,150,153,0.92,0.415,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.5840880207487743,1.0
HIF1A,CTNNB1,tuna_retrained,low_plausibility,False,0.702850039537346,3,150,153,0.9555555555555556,0.3,3,3,3.0,0.3333333333333333,2.0,0.6666666666666666,0.4,20.400000000000002,0.41618115554873086,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.41618115554873086,1.0,3.0,1.0,0.15,7.6499999999999995,0.5266535505078282,1.0
HIF1A,TNFRSF1A,tuna_retrained,low_plausibility,False,0.00019433610764880112,3,150,153,0.1288888888888889,0.014466982195176921,100,100,100.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BECN1,tuna_retrained,low_plausibility,False,0.7252388993875062,3,150,153,0.8177777777777778,0.0665891472868217,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
HIF1A,ERN1,tuna_retrained,context_background,False,0.15906981078031118,3,300,303,0.43444444444444447,0.021257252124863003,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,TP53,tuna_retrained,context_background,False,0.6874562151230807,3,300,303,0.8344444444444444,0.06427203065134099,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,EGFR,tuna_retrained,context_background,False,0.06693607666796654,3,300,303,0.5066666666666667,0.013204923731239519,78,78,78.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BCL2,tuna_retrained,context_background,False,-0.08704088429059009,3,300,303,0.46111111111111114,0.012129703356582705,83,83,83.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,KEAP1,tuna_retrained,context_background,False,0.43443182327992297,3,300,303,0.7822222222222223,0.02929452748747415,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BRCA1,tuna_retrained,context_background,False,0.7709835248076916,3,300,303,0.6277777777777778,0.016823575042753124,84,84,84.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,KRAS,tuna_retrained,context_background,False,0.6029608929871726,3,300,303,0.5877777777777777,0.01574277216153916,67,67,67.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,CDK2,tuna_retrained,context_background,False,0.6482668090789558,3,300,303,0.7133333333333334,0.021962211979701184,76,76,76.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,HIF1A,tuna_retrained,context_background,True,0.9999999999999999,3,300,303,0.6977777777777778,0.053900620077090663,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,CTNNB1,tuna_retrained,context_background,False,0.5384922990381994,3,300,303,0.7211111111111111,0.0231871647962237,51,51,51.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,TNFRSF1A,tuna_retrained,context_background,False,-0.08878063215871952,3,300,303,0.31222222222222223,0.009557445944807959,103,103,103.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BECN1,tuna_retrained,context_background,False,0.6502420893884437,3,300,303,0.41888888888888887,0.010971044167132689,154,154,154.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ERN1,tuna_retrained,all_U,False,0.013244129490581806,3,450,453,0.39481481481481484,0.011531037285380474,46,46,46.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,TP53,tuna_retrained,all_U,False,0.7654587133816866,3,450,453,0.8785185185185185,0.06228741496598639,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.1480409554829326,1.0
HIF1A,EGFR,tuna_retrained,all_U,False,-0.011049618916784418,3,450,453,0.4614814814814815,0.008066819955406913,128,128,128.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BCL2,tuna_retrained,all_U,False,-0.22892308137167758,3,450,453,0.38296296296296295,0.007051290767540977,148,148,148.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,KEAP1,tuna_retrained,all_U,False,0.452886568846573,3,450,453,0.782962962962963,0.019783643148129127,52,52,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BRCA1,tuna_retrained,all_U,False,0.8205167891676893,3,450,453,0.7318518518518519,0.015626984298136526,87,87,87.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,KRAS,tuna_retrained,all_U,False,0.7269552508312677,3,450,453,0.6785185185185185,0.013829195767521757,70,70,70.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,CDK2,tuna_retrained,all_U,False,0.7260773175128915,3,450,453,0.7725925925925926,0.018484261216819356,88,88,88.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,HIF1A,tuna_retrained,all_U,True,1.0,3,450,453,0.7718518518518519,0.0524700109051254,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.1480409554829326,1.0
HIF1A,CTNNB1,tuna_retrained,all_U,False,0.6559115854925812,3,450,453,0.7992592592592592,0.021817994757418788,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,TNFRSF1A,tuna_retrained,all_U,False,-0.2357780869599342,3,450,453,0.2511111111111111,0.005702162966287548,202,202,202.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,BECN1,tuna_retrained,all_U,False,0.7481046528529541,3,450,453,0.5518518518518518,0.009460254621617207,173,173,173.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ERN1,tuna_retrained,context,False,-0.3967405143875732,3,150,153,0.5555555555555556,0.0681304530642279,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
CTNNB1,TP53,tuna_retrained,context,False,0.8321237585943467,3,150,153,0.54,0.038929805419167116,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
CTNNB1,EGFR,tuna_retrained,context,False,-0.03313765697666626,3,150,153,0.5311111111111111,0.046427499892846426,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CTNNB1,BCL2,tuna_retrained,context,False,-0.4395145618055834,3,150,153,0.4911111111111111,0.027790510143451318,44,44,44.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,KEAP1,tuna_retrained,context,False,0.7382125098843364,3,150,153,0.6022222222222222,0.03140885984023239,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,BRCA1,tuna_retrained,context,False,0.7651515151515151,3,150,153,0.38,0.02140358098374151,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,KRAS,tuna_retrained,context,False,0.8180712476378111,3,150,153,0.5577777777777778,0.04804345980816569,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CTNNB1,CDK2,tuna_retrained,context,False,0.8490108962245185,3,150,153,0.4666666666666667,0.023619528619528617,72,72,72.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,HIF1A,tuna_retrained,context,False,0.7451516491764169,3,150,153,0.49333333333333335,0.027070401698131408,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,CTNNB1,tuna_retrained,context,True,1.0,3,150,153,0.6022222222222222,0.039266579018052784,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
CTNNB1,TNFRSF1A,tuna_retrained,context,False,-0.46965341160387597,3,150,153,0.4822222222222222,0.02733739012846518,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,BECN1,tuna_retrained,context,False,0.8304316942087839,3,150,153,0.4777777777777778,0.08076803370921018,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
CTNNB1,ERN1,tuna_retrained,background,False,-0.4376214600672805,3,150,153,0.5444444444444444,0.04760642995937113,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12681701683239352,1.0
CTNNB1,TP53,tuna_retrained,background,False,0.8122947743690776,3,150,153,0.5444444444444444,0.05343369879452354,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.14126697285982898,1.0
