snapshot,source_key,value
components.json,all_positive_participating_component_influences/317/positive_group_vs_full_U/exact_training_interolog_3mer,0.5819993077039215
components.json,all_positive_participating_component_influences/317/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6903693846272017
components.json,all_positive_participating_component_influences/317/positive_group_vs_full_U/sequence_length_ratio,0.7589218461606164
components.json,all_positive_participating_component_influences/317/positive_group_vs_full_U/sequence_length_sum,0.5001578846266719
components.json,all_positive_participating_component_influences/317/positive_group_vs_full_U/within_pair_3mer_cosine,0.5075332307816083
components.json,all_positive_participating_component_influences/317/positive_rows,13.0
components.json,all_positive_participating_component_influences/317/unlabeled_rows,749.0
components.json,all_positive_participating_component_influences/318/HT_U_fraction,0.0008200000000000006
components.json,all_positive_participating_component_influences/318/endpoint_size_rank,942.0
components.json,all_positive_participating_component_influences/318/endpoints,1.0
components.json,all_positive_participating_component_influences/318/positive_fraction,0.002207505518763797
components.json,all_positive_participating_component_influences/318/positive_group_vs_full_U/deterministic_hash,0.5176892000079156
components.json,all_positive_participating_component_influences/318/positive_group_vs_full_U/exact_training_interolog_3mer,0.6902294000119136
components.json,all_positive_participating_component_influences/318/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8827784000053457
components.json,all_positive_participating_component_influences/318/positive_group_vs_full_U/sequence_length_ratio,0.4763390000069009
components.json,all_positive_participating_component_influences/318/positive_group_vs_full_U/sequence_length_sum,0.32904410000743056
components.json,all_positive_participating_component_influences/318/positive_group_vs_full_U/within_pair_3mer_cosine,0.4471262000084459
components.json,all_positive_participating_component_influences/318/positive_rows,5.0
components.json,all_positive_participating_component_influences/318/unlabeled_rows,820.0
components.json,all_positive_participating_component_influences/319/HT_U_fraction,0.0007510000000000005
components.json,all_positive_participating_component_influences/319/endpoint_size_rank,945.0
components.json,all_positive_participating_component_influences/319/endpoints,1.0
components.json,all_positive_participating_component_influences/319/positive_fraction,0.0026490066225165563
components.json,all_positive_participating_component_influences/319/positive_group_vs_full_U/deterministic_hash,0.5001355000097752
components.json,all_positive_participating_component_influences/319/positive_group_vs_full_U/exact_training_interolog_3mer,0.2811668333399789
components.json,all_positive_participating_component_influences/319/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6450411666806389
components.json,all_positive_participating_component_influences/319/positive_group_vs_full_U/sequence_length_ratio,0.38810300000943515
components.json,all_positive_participating_component_influences/319/positive_group_vs_full_U/sequence_length_sum,0.2475571666724354
components.json,all_positive_participating_component_influences/319/positive_group_vs_full_U/within_pair_3mer_cosine,0.33038466667469507
components.json,all_positive_participating_component_influences/319/positive_rows,6.0
components.json,all_positive_participating_component_influences/319/unlabeled_rows,751.0
components.json,all_positive_participating_component_influences/320/HT_U_fraction,0.0007560000000000007
components.json,all_positive_participating_component_influences/320/endpoint_size_rank,946.0
components.json,all_positive_participating_component_influences/320/endpoints,1.0
components.json,all_positive_participating_component_influences/320/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/320/positive_group_vs_full_U/deterministic_hash,0.2963950000070428
components.json,all_positive_participating_component_influences/320/positive_group_vs_full_U/exact_training_interolog_3mer,0.9964020000001641
components.json,all_positive_participating_component_influences/320/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9986770000000603
components.json,all_positive_participating_component_influences/320/positive_group_vs_full_U/sequence_length_ratio,0.5139375000127178
components.json,all_positive_participating_component_influences/320/positive_group_vs_full_U/sequence_length_sum,0.6165580000153948
components.json,all_positive_participating_component_influences/320/positive_group_vs_full_U/within_pair_3mer_cosine,0.9809070000008707
components.json,all_positive_participating_component_influences/320/positive_rows,1.0
components.json,all_positive_participating_component_influences/320/unlabeled_rows,756.0
components.json,all_positive_participating_component_influences/321/HT_U_fraction,0.0007580000000000005
components.json,all_positive_participating_component_influences/321/endpoint_size_rank,950.0
components.json,all_positive_participating_component_influences/321/endpoints,1.0
components.json,all_positive_participating_component_influences/321/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/321/positive_group_vs_full_U/deterministic_hash,0.2699250000063522
components.json,all_positive_participating_component_influences/321/positive_group_vs_full_U/exact_training_interolog_3mer,0.5328495000108965
components.json,all_positive_participating_component_influences/321/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7817865000089453
components.json,all_positive_participating_component_influences/321/positive_group_vs_full_U/sequence_length_ratio,0.4209690000051692
components.json,all_positive_participating_component_influences/321/positive_group_vs_full_U/sequence_length_sum,0.11743300000268385
components.json,all_positive_participating_component_influences/321/positive_group_vs_full_U/within_pair_3mer_cosine,0.3816587500069265
components.json,all_positive_participating_component_influences/321/positive_rows,2.0
components.json,all_positive_participating_component_influences/321/unlabeled_rows,758.0
components.json,all_positive_participating_component_influences/322/HT_U_fraction,0.0007970000000000005
components.json,all_positive_participating_component_influences/322/endpoint_size_rank,952.0
components.json,all_positive_participating_component_influences/322/endpoints,1.0
components.json,all_positive_participating_component_influences/322/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/322/positive_group_vs_full_U/deterministic_hash,0.4325095000105935
components.json,all_positive_participating_component_influences/322/positive_group_vs_full_U/exact_training_interolog_3mer,0.7588305000109983
components.json,all_positive_participating_component_influences/322/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8662800000060982
components.json,all_positive_participating_component_influences/322/positive_group_vs_full_U/sequence_length_ratio,0.7090650000127858
components.json,all_positive_participating_component_influences/322/positive_group_vs_full_U/sequence_length_sum,0.3999002500097429
components.json,all_positive_participating_component_influences/322/positive_group_vs_full_U/within_pair_3mer_cosine,0.7079105000130698
components.json,all_positive_participating_component_influences/322/positive_rows,2.0
components.json,all_positive_participating_component_influences/322/unlabeled_rows,797.0
components.json,all_positive_participating_component_influences/323/HT_U_fraction,0.0008050000000000005
components.json,all_positive_participating_component_influences/323/endpoint_size_rank,953.0
components.json,all_positive_participating_component_influences/323/endpoints,1.0
components.json,all_positive_participating_component_influences/323/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/323/positive_group_vs_full_U/deterministic_hash,0.5290450000131118
components.json,all_positive_participating_component_influences/323/positive_group_vs_full_U/exact_training_interolog_3mer,0.7503130000113867
components.json,all_positive_participating_component_influences/323/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9420160000026443
components.json,all_positive_participating_component_influences/323/positive_group_vs_full_U/sequence_length_ratio,0.8356690000074941
components.json,all_positive_participating_component_influences/323/positive_group_vs_full_U/sequence_length_sum,0.4536725000111457
components.json,all_positive_participating_component_influences/323/positive_group_vs_full_U/within_pair_3mer_cosine,0.41344300001009615
components.json,all_positive_participating_component_influences/323/positive_rows,1.0
components.json,all_positive_participating_component_influences/323/unlabeled_rows,805.0
components.json,all_positive_participating_component_influences/324/HT_U_fraction,0.0007450000000000007
components.json,all_positive_participating_component_influences/324/endpoint_size_rank,955.0
components.json,all_positive_participating_component_influences/324/endpoints,1.0
components.json,all_positive_participating_component_influences/324/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/324/positive_group_vs_full_U/deterministic_hash,0.37315850000904527
components.json,all_positive_participating_component_influences/324/positive_group_vs_full_U/exact_training_interolog_3mer,0.940248500002725
components.json,all_positive_participating_component_influences/324/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.754763000009868
components.json,all_positive_participating_component_influences/324/positive_group_vs_full_U/sequence_length_ratio,0.8240647500080234
components.json,all_positive_participating_component_influences/324/positive_group_vs_full_U/sequence_length_sum,0.6834730000144349
components.json,all_positive_participating_component_influences/324/positive_group_vs_full_U/within_pair_3mer_cosine,0.8958455000047498
components.json,all_positive_participating_component_influences/324/positive_rows,2.0
components.json,all_positive_participating_component_influences/324/unlabeled_rows,745.0
components.json,all_positive_participating_component_influences/325/HT_U_fraction,0.0007730000000000006
components.json,all_positive_participating_component_influences/325/endpoint_size_rank,956.0
components.json,all_positive_participating_component_influences/325/endpoints,1.0
components.json,all_positive_participating_component_influences/325/positive_fraction,0.0026490066225165563
components.json,all_positive_participating_component_influences/325/positive_group_vs_full_U/deterministic_hash,0.6011395000088374
components.json,all_positive_participating_component_influences/325/positive_group_vs_full_U/exact_training_interolog_3mer,0.8583064166728224
components.json,all_positive_participating_component_influences/325/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9463833333357785
components.json,all_positive_participating_component_influences/325/positive_group_vs_full_U/sequence_length_ratio,0.5940257500081992
components.json,all_positive_participating_component_influences/325/positive_group_vs_full_U/sequence_length_sum,0.6719295833421643
components.json,all_positive_participating_component_influences/325/positive_group_vs_full_U/within_pair_3mer_cosine,0.7486851666745995
components.json,all_positive_participating_component_influences/325/positive_rows,6.0
components.json,all_positive_participating_component_influences/325/unlabeled_rows,773.0
components.json,all_positive_participating_component_influences/326/HT_U_fraction,0.0007570000000000007
components.json,all_positive_participating_component_influences/326/endpoint_size_rank,959.0
components.json,all_positive_participating_component_influences/326/endpoints,1.0
components.json,all_positive_participating_component_influences/326/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/326/positive_group_vs_full_U/deterministic_hash,0.7383640000119316
components.json,all_positive_participating_component_influences/326/positive_group_vs_full_U/exact_training_interolog_3mer,0.8553570000065963
components.json,all_positive_participating_component_influences/326/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8843170000052756
components.json,all_positive_participating_component_influences/326/positive_group_vs_full_U/sequence_length_ratio,0.2942910000069879
components.json,all_positive_participating_component_influences/326/positive_group_vs_full_U/sequence_length_sum,0.41810700001021783
components.json,all_positive_participating_component_influences/326/positive_group_vs_full_U/within_pair_3mer_cosine,0.6787700000146493
components.json,all_positive_participating_component_influences/326/positive_rows,1.0
components.json,all_positive_participating_component_influences/326/unlabeled_rows,757.0
components.json,all_positive_participating_component_influences/327/HT_U_fraction,0.0007850000000000005
components.json,all_positive_participating_component_influences/327/endpoint_size_rank,964.0
components.json,all_positive_participating_component_influences/327/endpoints,1.0
components.json,all_positive_participating_component_influences/327/positive_fraction,0.0026490066225165563
components.json,all_positive_participating_component_influences/327/positive_group_vs_full_U/deterministic_hash,0.6680303333439234
components.json,all_positive_participating_component_influences/327/positive_group_vs_full_U/exact_training_interolog_3mer,0.8963329166713941
components.json,all_positive_participating_component_influences/327/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9027586666711014
components.json,all_positive_participating_component_influences/327/positive_group_vs_full_U/sequence_length_ratio,0.588361500012898
components.json,all_positive_participating_component_influences/327/positive_group_vs_full_U/sequence_length_sum,0.6718348333471508
components.json,all_positive_participating_component_influences/327/positive_group_vs_full_U/within_pair_3mer_cosine,0.7810120833425279
components.json,all_positive_participating_component_influences/327/positive_rows,6.0
components.json,all_positive_participating_component_influences/327/unlabeled_rows,785.0
components.json,all_positive_participating_component_influences/328/HT_U_fraction,0.0008120000000000005
components.json,all_positive_participating_component_influences/328/endpoint_size_rank,965.0
components.json,all_positive_participating_component_influences/328/endpoints,1.0
components.json,all_positive_participating_component_influences/328/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/328/positive_group_vs_full_U/deterministic_hash,0.9819130000008248
components.json,all_positive_participating_component_influences/328/positive_group_vs_full_U/exact_training_interolog_3mer,0.5335920000132305
components.json,all_positive_participating_component_influences/328/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9762110000010848
components.json,all_positive_participating_component_influences/328/positive_group_vs_full_U/sequence_length_ratio,0.3314125000079563
components.json,all_positive_participating_component_influences/328/positive_group_vs_full_U/sequence_length_sum,0.10370300000201604
components.json,all_positive_participating_component_influences/328/positive_group_vs_full_U/within_pair_3mer_cosine,0.7030410000135424
components.json,all_positive_participating_component_influences/328/positive_rows,1.0
components.json,all_positive_participating_component_influences/328/unlabeled_rows,812.0
components.json,all_positive_participating_component_influences/329/HT_U_fraction,0.0007640000000000006
components.json,all_positive_participating_component_influences/329/endpoint_size_rank,967.0
components.json,all_positive_participating_component_influences/329/endpoints,1.0
components.json,all_positive_participating_component_influences/329/positive_fraction,0.003532008830022075
components.json,all_positive_participating_component_influences/329/positive_group_vs_full_U/deterministic_hash,0.4091752500093224
components.json,all_positive_participating_component_influences/329/positive_group_vs_full_U/exact_training_interolog_3mer,0.5273608125120304
components.json,all_positive_participating_component_influences/329/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7919348750074862
components.json,all_positive_participating_component_influences/329/positive_group_vs_full_U/sequence_length_ratio,0.4869279375113452
components.json,all_positive_participating_component_influences/329/positive_group_vs_full_U/sequence_length_sum,0.3853168125093812
components.json,all_positive_participating_component_influences/329/positive_group_vs_full_U/within_pair_3mer_cosine,0.4929450625120041
components.json,all_positive_participating_component_influences/329/positive_rows,8.0
components.json,all_positive_participating_component_influences/329/unlabeled_rows,764.0
components.json,all_positive_participating_component_influences/330/HT_U_fraction,0.0007820000000000006
components.json,all_positive_participating_component_influences/330/endpoint_size_rank,970.0
components.json,all_positive_participating_component_influences/330/endpoints,1.0
components.json,all_positive_participating_component_influences/330/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/330/positive_group_vs_full_U/deterministic_hash,0.4292340000105081
components.json,all_positive_participating_component_influences/330/positive_group_vs_full_U/exact_training_interolog_3mer,0.3496270000084314
components.json,all_positive_participating_component_influences/330/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8901600000050092
components.json,all_positive_participating_component_influences/330/positive_group_vs_full_U/sequence_length_ratio,0.7451835000116206
components.json,all_positive_participating_component_influences/330/positive_group_vs_full_U/sequence_length_sum,0.13431500000281463
components.json,all_positive_participating_component_influences/330/positive_group_vs_full_U/within_pair_3mer_cosine,0.5603485000139286
components.json,all_positive_participating_component_influences/330/positive_rows,1.0
components.json,all_positive_participating_component_influences/330/unlabeled_rows,782.0
components.json,all_positive_participating_component_influences/331/HT_U_fraction,0.0008000000000000006
components.json,all_positive_participating_component_influences/331/endpoint_size_rank,972.0
components.json,all_positive_participating_component_influences/331/endpoints,1.0
components.json,all_positive_participating_component_influences/331/positive_fraction,0.007947019867549669
components.json,all_positive_participating_component_influences/331/positive_group_vs_full_U/deterministic_hash,0.46693611111970706
components.json,all_positive_participating_component_influences/331/positive_group_vs_full_U/exact_training_interolog_3mer,0.7567303888954865
components.json,all_positive_participating_component_influences/331/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8269734722292201
components.json,all_positive_participating_component_influences/331/positive_group_vs_full_U/sequence_length_ratio,0.6143328611216515
components.json,all_positive_participating_component_influences/331/positive_group_vs_full_U/sequence_length_sum,0.7660054722315245
components.json,all_positive_participating_component_influences/331/positive_group_vs_full_U/within_pair_3mer_cosine,0.7259911666736693
components.json,all_positive_participating_component_influences/331/positive_rows,18.0
components.json,all_positive_participating_component_influences/331/unlabeled_rows,800.0
components.json,all_positive_participating_component_influences/332/HT_U_fraction,0.0008350000000000006
components.json,all_positive_participating_component_influences/332/endpoint_size_rank,975.0
components.json,all_positive_participating_component_influences/332/endpoints,1.0
components.json,all_positive_participating_component_influences/332/positive_fraction,0.008830022075055188
components.json,all_positive_participating_component_influences/332/positive_group_vs_full_U/deterministic_hash,0.4678056500088016
components.json,all_positive_participating_component_influences/332/positive_group_vs_full_U/exact_training_interolog_3mer,0.5589003250107702
components.json,all_positive_participating_component_influences/332/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6388809500090447
components.json,all_positive_participating_component_influences/332/positive_group_vs_full_U/sequence_length_ratio,0.5107626750110384
components.json,all_positive_participating_component_influences/332/positive_group_vs_full_U/sequence_length_sum,0.37024327500824866
components.json,all_positive_participating_component_influences/332/positive_group_vs_full_U/within_pair_3mer_cosine,0.4107706500080499
components.json,all_positive_participating_component_influences/332/positive_rows,20.0
components.json,all_positive_participating_component_influences/332/unlabeled_rows,835.0
components.json,all_positive_participating_component_influences/333/HT_U_fraction,0.0007790000000000005
components.json,all_positive_participating_component_influences/333/endpoint_size_rank,987.0
components.json,all_positive_participating_component_influences/333/endpoints,1.0
components.json,all_positive_participating_component_influences/333/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/333/positive_group_vs_full_U/deterministic_hash,0.8589795000064311
components.json,all_positive_participating_component_influences/333/positive_group_vs_full_U/exact_training_interolog_3mer,0.7492950000080002
components.json,all_positive_participating_component_influences/333/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7849125000098087
components.json,all_positive_participating_component_influences/333/positive_group_vs_full_U/sequence_length_ratio,0.4945467500044072
components.json,all_positive_participating_component_influences/333/positive_group_vs_full_U/sequence_length_sum,0.6302557500059749
components.json,all_positive_participating_component_influences/333/positive_group_vs_full_U/within_pair_3mer_cosine,0.7753915000102429
components.json,all_positive_participating_component_influences/333/positive_rows,2.0
components.json,all_positive_participating_component_influences/333/unlabeled_rows,779.0
components.json,all_positive_participating_component_influences/334/HT_U_fraction,0.0007460000000000005
components.json,all_positive_participating_component_influences/334/endpoint_size_rank,988.0
components.json,all_positive_participating_component_influences/334/endpoints,1.0
components.json,all_positive_participating_component_influences/334/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/334/positive_group_vs_full_U/deterministic_hash,0.6158350000153759
components.json,all_positive_participating_component_influences/334/positive_group_vs_full_U/exact_training_interolog_3mer,0.5664220000140869
components.json,all_positive_participating_component_influences/334/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.909546000004125
components.json,all_positive_participating_component_influences/334/positive_group_vs_full_U/sequence_length_ratio,0.8979605000046534
components.json,all_positive_participating_component_influences/334/positive_group_vs_full_U/sequence_length_sum,0.7044495000134782
components.json,all_positive_participating_component_influences/334/positive_group_vs_full_U/within_pair_3mer_cosine,0.7765360000101909
components.json,all_positive_participating_component_influences/334/positive_rows,1.0
components.json,all_positive_participating_component_influences/334/unlabeled_rows,746.0
components.json,all_positive_participating_component_influences/335/HT_U_fraction,0.0007880000000000005
components.json,all_positive_participating_component_influences/335/endpoint_size_rank,992.0
components.json,all_positive_participating_component_influences/335/endpoints,1.0
components.json,all_positive_participating_component_influences/335/positive_fraction,0.0013245033112582781
components.json,all_positive_participating_component_influences/335/positive_group_vs_full_U/deterministic_hash,0.6429273333371688
components.json,all_positive_participating_component_influences/335/positive_group_vs_full_U/exact_training_interolog_3mer,0.5624800000096193
components.json,all_positive_participating_component_influences/335/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7013535000134201
components.json,all_positive_participating_component_influences/335/positive_group_vs_full_U/sequence_length_ratio,0.4345496666703559
components.json,all_positive_participating_component_influences/335/positive_group_vs_full_U/sequence_length_sum,0.38933683334045316
components.json,all_positive_participating_component_influences/335/positive_group_vs_full_U/within_pair_3mer_cosine,0.6236323333457694
components.json,all_positive_participating_component_influences/335/positive_rows,3.0
components.json,all_positive_participating_component_influences/335/unlabeled_rows,788.0
components.json,all_positive_participating_component_influences/336/HT_U_fraction,0.0008000000000000006
components.json,all_positive_participating_component_influences/336/endpoint_size_rank,996.0
components.json,all_positive_participating_component_influences/336/endpoints,1.0
components.json,all_positive_participating_component_influences/336/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/336/positive_group_vs_full_U/deterministic_hash,0.4209620000102923
components.json,all_positive_participating_component_influences/336/positive_group_vs_full_U/exact_training_interolog_3mer,0.2937745000069744
components.json,all_positive_participating_component_influences/336/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.4698670000115681
components.json,all_positive_participating_component_influences/336/positive_group_vs_full_U/sequence_length_ratio,0.8720765000058338
components.json,all_positive_participating_component_influences/336/positive_group_vs_full_U/sequence_length_sum,0.1428315000030368
components.json,all_positive_participating_component_influences/336/positive_group_vs_full_U/within_pair_3mer_cosine,0.2868545000067939
components.json,all_positive_participating_component_influences/336/positive_rows,1.0
components.json,all_positive_participating_component_influences/336/unlabeled_rows,800.0
components.json,all_positive_participating_component_influences/337/HT_U_fraction,0.0008020000000000005
components.json,all_positive_participating_component_influences/337/endpoint_size_rank,998.0
components.json,all_positive_participating_component_influences/337/endpoints,1.0
components.json,all_positive_participating_component_influences/337/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/337/positive_group_vs_full_U/deterministic_hash,0.09781600000186247
components.json,all_positive_participating_component_influences/337/positive_group_vs_full_U/exact_training_interolog_3mer,0.33116400000794977
components.json,all_positive_participating_component_influences/337/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.206244000004691
components.json,all_positive_participating_component_influences/337/positive_group_vs_full_U/sequence_length_ratio,0.6656120000152493
components.json,all_positive_participating_component_influences/337/positive_group_vs_full_U/sequence_length_sum,0.8633840000062302
components.json,all_positive_participating_component_influences/337/positive_group_vs_full_U/within_pair_3mer_cosine,0.298551000007099
components.json,all_positive_participating_component_influences/337/positive_rows,1.0
components.json,all_positive_participating_component_influences/337/unlabeled_rows,802.0
components.json,all_positive_participating_component_influences/338/HT_U_fraction,0.0007780000000000006
components.json,all_positive_participating_component_influences/338/endpoint_size_rank,1006.0
components.json,all_positive_participating_component_influences/338/endpoints,1.0
components.json,all_positive_participating_component_influences/338/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/338/positive_group_vs_full_U/deterministic_hash,0.7444090000116559
components.json,all_positive_participating_component_influences/338/positive_group_vs_full_U/exact_training_interolog_3mer,0.5561450000138188
components.json,all_positive_participating_component_influences/338/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9602300000018137
components.json,all_positive_participating_component_influences/338/positive_group_vs_full_U/sequence_length_ratio,0.06624550000116858
components.json,all_positive_participating_component_influences/338/positive_group_vs_full_U/sequence_length_sum,0.6718140000149665
components.json,all_positive_participating_component_influences/338/positive_group_vs_full_U/within_pair_3mer_cosine,0.10299100000199747
components.json,all_positive_participating_component_influences/338/positive_rows,1.0
components.json,all_positive_participating_component_influences/338/unlabeled_rows,778.0
components.json,all_positive_participating_component_influences/339/HT_U_fraction,0.0008070000000000005
components.json,all_positive_participating_component_influences/339/endpoint_size_rank,1008.0
components.json,all_positive_participating_component_influences/339/endpoints,1.0
components.json,all_positive_participating_component_influences/339/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/339/positive_group_vs_full_U/deterministic_hash,0.8736420000057624
components.json,all_positive_participating_component_influences/339/positive_group_vs_full_U/exact_training_interolog_3mer,0.7888855000096276
components.json,all_positive_participating_component_influences/339/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.2252030000051856
components.json,all_positive_participating_component_influences/339/positive_group_vs_full_U/sequence_length_ratio,0.3465695000083516
components.json,all_positive_participating_component_influences/339/positive_group_vs_full_U/sequence_length_sum,0.2159995000049455
components.json,all_positive_participating_component_influences/339/positive_group_vs_full_U/within_pair_3mer_cosine,0.4478620000109941
components.json,all_positive_participating_component_influences/339/positive_rows,1.0
components.json,all_positive_participating_component_influences/339/unlabeled_rows,807.0
components.json,all_positive_participating_component_influences/340/HT_U_fraction,0.0007510000000000005
components.json,all_positive_participating_component_influences/340/endpoint_size_rank,1026.0
components.json,all_positive_participating_component_influences/340/endpoints,1.0
components.json,all_positive_participating_component_influences/340/positive_fraction,0.0013245033112582781
components.json,all_positive_participating_component_influences/340/positive_group_vs_full_U/deterministic_hash,0.7116790000083292
components.json,all_positive_participating_component_influences/340/positive_group_vs_full_U/exact_training_interolog_3mer,0.4777371666784401
components.json,all_positive_participating_component_influences/340/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8643116666728545
components.json,all_positive_participating_component_influences/340/positive_group_vs_full_U/sequence_length_ratio,0.15965583333680902
components.json,all_positive_participating_component_influences/340/positive_group_vs_full_U/sequence_length_sum,0.30190900000718657
components.json,all_positive_participating_component_influences/340/positive_group_vs_full_U/within_pair_3mer_cosine,0.5487576666777438
components.json,all_positive_participating_component_influences/340/positive_rows,3.0
components.json,all_positive_participating_component_influences/340/unlabeled_rows,751.0
components.json,all_positive_participating_component_influences/341/HT_U_fraction,0.0007870000000000005
components.json,all_positive_participating_component_influences/341/endpoint_size_rank,1027.0
components.json,all_positive_participating_component_influences/341/endpoints,1.0
components.json,all_positive_participating_component_influences/341/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/341/positive_group_vs_full_U/deterministic_hash,0.5316340000131794
components.json,all_positive_participating_component_influences/341/positive_group_vs_full_U/exact_training_interolog_3mer,0.5117015000126593
components.json,all_positive_participating_component_influences/341/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.763946000010765
components.json,all_positive_participating_component_influences/341/positive_group_vs_full_U/sequence_length_ratio,0.29749750000707154
components.json,all_positive_participating_component_influences/341/positive_group_vs_full_U/sequence_length_sum,0.45450600001116737
components.json,all_positive_participating_component_influences/341/positive_group_vs_full_U/within_pair_3mer_cosine,0.6554570000157125
components.json,all_positive_participating_component_influences/341/positive_rows,1.0
components.json,all_positive_participating_component_influences/341/unlabeled_rows,787.0
components.json,all_positive_participating_component_influences/342/HT_U_fraction,0.0007340000000000005
components.json,all_positive_participating_component_influences/342/endpoint_size_rank,1028.0
components.json,all_positive_participating_component_influences/342/endpoints,1.0
components.json,all_positive_participating_component_influences/342/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/342/positive_group_vs_full_U/deterministic_hash,0.17892950000397845
components.json,all_positive_participating_component_influences/342/positive_group_vs_full_U/exact_training_interolog_3mer,0.8042347500089276
components.json,all_positive_participating_component_influences/342/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6208810000152013
components.json,all_positive_participating_component_influences/342/positive_group_vs_full_U/sequence_length_ratio,0.4751095000117017
components.json,all_positive_participating_component_influences/342/positive_group_vs_full_U/sequence_length_sum,0.3389375000081526
components.json,all_positive_participating_component_influences/342/positive_group_vs_full_U/within_pair_3mer_cosine,0.6295970000129774
components.json,all_positive_participating_component_influences/342/positive_rows,2.0
components.json,all_positive_participating_component_influences/342/unlabeled_rows,734.0
components.json,all_positive_participating_component_influences/343/HT_U_fraction,0.0007810000000000006
components.json,all_positive_participating_component_influences/343/endpoint_size_rank,1030.0
components.json,all_positive_participating_component_influences/343/endpoints,1.0
components.json,all_positive_participating_component_influences/343/positive_fraction,0.00706401766004415
components.json,all_positive_participating_component_influences/343/positive_group_vs_full_U/deterministic_hash,0.5251431250094015
components.json,all_positive_participating_component_influences/343/positive_group_vs_full_U/exact_training_interolog_3mer,0.6520105000114285
components.json,all_positive_participating_component_influences/343/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.5971341875105693
components.json,all_positive_participating_component_influences/343/positive_group_vs_full_U/sequence_length_ratio,0.6235870937577931
components.json,all_positive_participating_component_influences/343/positive_group_vs_full_U/sequence_length_sum,0.5453259687604548
components.json,all_positive_participating_component_influences/343/positive_group_vs_full_U/within_pair_3mer_cosine,0.5079094687598837
components.json,all_positive_participating_component_influences/343/positive_rows,16.0
components.json,all_positive_participating_component_influences/343/unlabeled_rows,781.0
components.json,all_positive_participating_component_influences/344/HT_U_fraction,0.0007670000000000005
components.json,all_positive_participating_component_influences/344/endpoint_size_rank,1037.0
components.json,all_positive_participating_component_influences/344/endpoints,1.0
components.json,all_positive_participating_component_influences/344/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/344/positive_group_vs_full_U/deterministic_hash,0.2686705000063195
components.json,all_positive_participating_component_influences/344/positive_group_vs_full_U/exact_training_interolog_3mer,0.7361535000120324
