species,subset,candidate_set,metric,model_a,model_b,targets,difference_b_minus_a,ci_low,ci_high
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,0.030112070312049655,-0.027795370777220562,0.08608083405976914
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,50,0.03337030778742431,-0.01423456374725217,0.08272503081297805
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,0.013570793557823313,-0.03379662290586413,0.06409359895380821
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.019799514229600995,-0.06306316311823286,0.02221486301661767
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.051382912412538895,-0.025987640612505945,0.13249915195867012
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.06452710398154504,-0.04362391284299782,0.17478344571526597
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.025134102127360225,-0.0718303937647193,0.12310485269427232
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.013144191569006147,-0.09235485272632601,0.11901576824675052
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.02624881028517867,-0.13390455671543192,0.08179384728918092
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.03939300185418482,-0.14621067014628336,0.06599347992230294
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,50,0.023777777777777842,-0.025338888888888897,0.07400000000000004
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,50,0.08474603174603179,0.015857142857142903,0.15415873015873013
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.07136507936507935,0.0004250000000000203,0.1481111111111111
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,50,0.06096825396825395,-0.020589285714285668,0.14263492063492064
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04758730158730151,-0.032004761904761925,0.13066904761904763
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.013380952380952438,-0.06938095238095238,0.040340476190476086
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.02210066605736266,-0.011215023235883054,0.05410837905786464
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.06488964487658166,-0.0012676077579761036,0.13051188240564404
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.03945675056979617,-0.025142873709343865,0.10765190170708488
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.042788978819219003,-0.02266361631419162,0.10980964064958966
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.017356084512433506,-0.046528360797032715,0.08509065958755369
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.025432894306785497,-0.08070024339243727,0.027998647882850346
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.055104047619047636,0.024332113095238136,0.08758045833333354
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.10071134920634928,0.04632015476190467,0.15712408333333328
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.08643595238095259,0.029624119047618993,0.14517892857142867
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04560730158730164,-0.006838367063492081,0.0993334126984127
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.03133190476190495,-0.01821761309523797,0.08364039880952384
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.014275396825396691,-0.04798844444444452,0.01911176388888875
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_optimized,50,0.022113454786509695,0.00013668809785017562,0.04381848148609479
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,tuna_retrained,50,0.026777608242947143,-0.015834926345817717,0.06410084729066001
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,0.009714397592402946,-0.03496937143366434,0.051867539543771
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,tuna_retrained,50,0.004664153456437448,-0.03019561900439941,0.0394648923666049
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.01239905719410675,-0.05154629163174436,0.027585338535444218
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.017063210650544197,-0.0457604385876101,0.011316205301934598
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.06053355770445437,-0.013322607299941103,0.13463875316040413
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.03338900919117996,-0.057153045065780776,0.12558459169231792
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,-0.025114822896860817,-0.112284736561795,0.0572818883744072
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.027144548513274414,-0.12295615195129582,0.0705945732557252
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.08564838060131519,-0.18036042405758954,0.005990143615894949
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.058503832088040775,-0.15041844066176205,0.02727148837341871
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,0.0005555555555555869,-0.04044444444444445,0.04122499999999998
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,0.05414285714285724,-0.0031940476190476124,0.11399999999999999
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.0303650793650794,-0.03685714285714285,0.102031746031746
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,0.053587301587301656,-0.0030825396825396993,0.11336507936507931
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.029809523809523814,-0.038384523809523806,0.10166666666666666
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.023777777777777842,-0.08011666666666668,0.039227777777777716
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.020814309480908427,-0.012388441678030385,0.05460449057196081
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.03117650732473881,-0.020746177384575723,0.08100003649904
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.005698048825042129,-0.051178403958839026,0.062277319819547004
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.010362197843830384,-0.035544871058331394,0.058899474302135095
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,-0.015116260655866298,-0.06875531465680541,0.04127467433330433
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.025478458499696682,-0.06855813583450548,0.017382753082866513
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.019442857142857206,-0.010033928571428713,0.04807257142857145
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.024589047619047788,-0.020083845238095355,0.06881197619047616
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.018708095238095246,-0.037715357142857155,0.07628538095238098
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.005146190476190582,-0.0382664761904762,0.049917190476190525
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.0007347619047619602,-0.058036261904761896,0.05567473809523816
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005880952380952542,-0.052599547619047685,0.040317785714285716
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_optimized,50,-0.004746812510874998,-0.01809572483784894,0.007341820751903163
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,tuna_retrained,50,-0.01624346923085332,-0.03516738753570622,-0.0008881487903195271
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.0010746999589847095,-0.03624521841568975,0.03167567066045305
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,tuna_retrained,50,-0.011496656719978321,-0.03257733246293293,0.008313607233503974
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,ipin_tuna_31k,50,0.0036721125518902886,-0.030041119787499328,0.03323533213903975
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,ipin_tuna_31k,50,0.01516876927186861,-0.01230878971941586,0.04482128169201508
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_optimized,50,-0.019055168047596382,-0.06486125834010366,0.02497504785399606
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.03660776062706625,-0.07178242917348396,-0.0057979157221854285
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.010104610520357299,-0.07194316452601032,0.09087461069417739
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.017552592579469867,-0.054650252683204295,0.019641284050290697
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.02915977856795368,-0.042439237652506935,0.09731018342066561
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.04671237114742355,-0.032853589812857624,0.1262541529244017
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_optimized,50,-0.02233333333333333,-0.05633333333333332,0.009333333333333332
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,tuna_retrained,50,-0.027857142857142858,-0.07419404761904765,0.01947976190476187
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.033285714285714266,-0.03304880952380952,0.09947857142857142
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,tuna_retrained,50,-0.005523809523809528,-0.05619166666666668,0.053620238095238096
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.055619047619047596,-0.0029047619047618827,0.11614285714285714
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.061142857142857124,-0.011714285714285691,0.12999999999999998
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.015218531910635866,-0.0394999652018761,0.007754375261472856
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.028872194550273622,-0.055815898459016626,-0.0028055736234414135
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.012540719471237319,-0.039300334832169395,0.06180401422256442
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.013653662639637756,-0.04496397627983279,0.01894494010063521
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.027759251381873185,-0.019959962768078657,0.07068744768340773
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.04141291402151094,-0.006837753090645944,0.08995814020661365
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.008710952380952541,-0.020082785714285806,0.03713211904761917
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.005596666666666694,-0.041360833333333506,0.05386716666666667
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.000140000000000029,-0.05394679761904757,0.05848178571428575
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,-0.003114285714285847,-0.04899578571428579,0.04418002380952387
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.008570952380952512,-0.06364057142857145,0.04901894047619044
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005456666666666665,-0.053095785714285706,0.04257761904761897
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_optimized,50,-0.0023789516876583927,-0.020912879135613963,0.016445239690875264
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,tuna_retrained,50,-0.02169773972331565,-0.05028700927829259,-0.001010913596022863
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.007630151610909644,-0.039294415674057726,0.018385628805752383
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,50,-0.01931878803565726,-0.052042234552926545,0.006514643853288294
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.005251199923251251,-0.03898885745758971,0.02469125956758455
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,0.014067588112406007,-0.001751558636998731,0.03057996091881213
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.002001352458169292,-0.057129552237957695,0.06362481286964482
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.037146720616483817,-0.09675862608545571,0.021428662945269072
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.00857304472562731,-0.04692196795620791,0.06155411702986786
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.03914807307465311,-0.11360309470231189,0.02661462377345769
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.006571692267458018,-0.06532197730381631,0.07213551156957333
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.04571976534211113,-0.004505332097807276,0.09491076700033389
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,50,-0.0004761904761904634,-0.046003571428571435,0.04633452380952381
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,50,-0.03733333333333334,-0.08814285714285713,0.010523809523809505
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.01780952380952379,-0.048857142857142793,0.08266666666666667
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,50,-0.03685714285714288,-0.08800119047619048,0.01547976190476188
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.018285714285714252,-0.03957142857142856,0.07695238095238094
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.05514285714285713,-0.00019523809523809953,0.11247619047619047
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.001662304749832727,-0.03310639423626044,0.02982387642263807
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.03362783448899428,-0.07150989644676037,-0.00047942283473230446
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.003950570786954197,-0.04283216779638387,0.04742839855484678
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.03196552973916155,-0.07449682246477707,0.006838398300038433
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.005612875536786924,-0.04059000614719587,0.04975143829805495
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.037578405275948475,0.0036456965967148884,0.07279388178166966
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.014076904761904818,-0.01445667857142881,0.041354910714285785
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.015092857142857019,-0.030228898809523765,0.06044439880952369
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.009424047619047693,-0.04529132738095247,0.06789102380952385
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.0010159523809522009,-0.0423794702380952,0.046156904761904816
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.004652857142857125,-0.05890205952380953,0.0529725833333334
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005668809523809326,-0.051979666666666716,0.04049622619047618
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_optimized,50,-0.0069604647279694,-0.021418265789934613,0.00393875887185457
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,tuna_retrained,50,-0.02034703928695871,-0.04580633586248006,-0.0026103532438692535
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.011210900398071849,-0.041655109071640155,0.013546782258498915
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,tuna_retrained,50,-0.013386574558989311,-0.04002737382937542,0.004669085977612622
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.0042504356701024495,-0.033048147767515204,0.017964903727960956
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,0.009136138888886862,-0.003522966542826306,0.02351636051375875
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,-0.025344292047072156,-0.07222242917107166,0.012444183546975438
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.04730433001591196,-0.09963671765337619,-0.003427182760201061
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,-0.018874699721877025,-0.08312758700769365,0.037587989096068974
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.021960037968839802,-0.0665840255567412,0.012767076446734983
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.006469592325195131,-0.04132033777404724,0.04834225989234497
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.028429630294034933,-0.007536751485060572,0.06587893061852773
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,-0.0004761904761904634,-0.04014285714285713,0.03866666666666667
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,-0.040333333333333325,-0.07266666666666666,-0.012333333333333328
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.02080952380952382,-0.03238571428571429,0.07366666666666666
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,-0.03985714285714286,-0.08200119047619049,0.0011464285714285164
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.021285714285714283,-0.02471547619047619,0.06666666666666665
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.061142857142857145,0.017092857142857135,0.10681309523809521
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.008303437568615978,-0.032073304023623454,0.014705393057296862
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.035754591022466815,-0.06887829743303411,-0.010365701377076299
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,-0.0019378823183484745,-0.044340486446524566,0.03760086828597559
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.027451153453850838,-0.061270399639387796,8.887386778571015e-05
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.006365555250267503,-0.03180158226238335,0.03927767457719066
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.03381670870411834,0.0074017509183996934,0.062081296811140545
equal_species,all,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,300,0.018826547619047673,0.006169412037037107,0.03120313888888896
equal_species,all,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,300,0.028691560846560882,0.009520570767195488,0.04838080522486768
equal_species,all,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,300,0.04608318783068788,0.026732352513227642,0.06536474768518527
equal_species,all,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,300,0.009865013227513209,-0.007581502645502669,0.027766881283068662
equal_species,all,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,300,0.027256640211640204,0.008128274140211542,0.046470914021163955
equal_species,all,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,300,0.017391626984126995,0.0005430658068783156,0.03430736210317448
equal_species,all,background,average_precision,ipin_baseline,ipin_optimized,300,0.004789155723868288,-0.007026272610558744,0.016025472901882474
equal_species,all,background,average_precision,ipin_baseline,tuna_retrained,300,0.008196254536542547,-0.007945156779527207,0.023874297171154933
equal_species,all,background,average_precision,ipin_baseline,ipin_tuna_31k,300,0.016489117007467913,-0.00170104509844232,0.03495845835216035
equal_species,all,background,average_precision,ipin_optimized,tuna_retrained,300,0.0034070988126742585,-0.00952143823094119,0.016251870489499925
equal_species,all,background,average_precision,ipin_optimized,ipin_tuna_31k,300,0.011699961283599625,-0.00425003846957849,0.028243588863250072
equal_species,all,background,average_precision,tuna_retrained,ipin_tuna_31k,300,0.008292862470925366,-0.005956842716363323,0.0226028986751754
equal_species,all,background,reciprocal_rank,ipin_baseline,ipin_optimized,300,0.01899168690097075,-0.009611344567023304,0.047915396699768846
equal_species,all,background,reciprocal_rank,ipin_baseline,tuna_retrained,300,-0.0006217901845369522,-0.0333540388463839,0.03293212095803611
equal_species,all,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,300,0.019275012390373436,-0.019350595868216833,0.05843392677205683
equal_species,all,background,reciprocal_rank,ipin_optimized,tuna_retrained,300,-0.019613477085507702,-0.047921855561868246,0.009430132324788358
equal_species,all,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,300,0.000283325489402686,-0.03748093803379496,0.03956035364953922
equal_species,all,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,300,0.01989680257491039,-0.01643075587234876,0.056493210711733584
equal_species,all,background,recall_at_10,ipin_baseline,ipin_optimized,300,0.0030727513227513104,-0.0208905092592593,0.027028406084656093
