species,subset,candidate_set,model,targets,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20,total_P,total_U
yeast,all,background,ipin_baseline,50,4.54,100.0,104.54,0.5816519047619048,0.1241996008702316,19.46,19.46,19.46,0.20107661753682493,0.36,0.0746031746031746,0.07200000000000001,1.5640634920634922,0.09084655390887635,0.26,0.7,0.1492857142857143,0.07,1.5628571428571427,0.11729964344351007,0.48,1.26,0.2788015873015873,0.063,1.4570079365079365,0.16769498720919493,0.64,227,5000
yeast,all,background,ipin_optimized,50,4.54,100.0,104.54,0.6265346031746032,0.14316428375137302,16.38,16.38,16.38,0.2711436189281664,0.52,0.11168253968253967,0.10400000000000002,2.337650793650794,0.13449225436611326,0.38,0.84,0.17269841269841268,0.084,1.8109841269841271,0.14434492468775997,0.52,1.52,0.3159365079365079,0.076,1.65568253968254,0.20274957349409617,0.7,227,5000
yeast,all,background,ipin_tuna_31k,50,4.54,100.0,104.54,0.6418903174603174,0.15177257174259984,16.72,16.72,16.72,0.2762225962190965,0.6,0.14398412698412696,0.12000000000000002,2.99968253968254,0.14698860168811326,0.46,0.94,0.20063492063492064,0.094,2.100349206349206,0.16300969088421546,0.54,1.44,0.31531746031746033,0.07200000000000001,1.6485873015873016,0.20869788472039819,0.66,227,5000
yeast,all,background,tuna_retrained,50,4.54,100.0,104.54,0.611215873015873,0.1311071361270662,20.36,20.36,20.36,0.21466839592284795,0.36,0.07938095238095237,0.072,1.6596190476190475,0.09309991252491896,0.3,0.8,0.18506349206349207,0.08,1.9306349206349205,0.13234201428970174,0.52,1.4,0.3116904761904762,0.06999999999999999,1.628452380952381,0.18392699119272723,0.66,227,5000
yeast,all,matched,ipin_baseline,50,4.54,100.0,104.54,0.595237380952381,0.11654871498902335,17.76,17.76,17.76,0.1834125899706563,0.4,0.087015873015873,0.08,1.8203174603174603,0.08697754214748796,0.3,0.78,0.17095238095238094,0.07800000000000001,1.7875238095238097,0.11739287013360883,0.44,1.38,0.31180158730158736,0.069,1.6280079365079365,0.17207875599877556,0.72,227,5000
yeast,all,matched,ipin_optimized,50,4.54,100.0,104.54,0.6332149206349207,0.15448859189888436,15.3,15.3,15.3,0.2935330238914503,0.5,0.1093015873015873,0.1,2.286031746031746,0.13908731115383166,0.36,0.88,0.19628571428571429,0.088,2.0508571428571427,0.1620196957526606,0.6,1.6,0.34471428571428575,0.08,1.8035714285714286,0.22156505445502128,0.74,227,5000
yeast,all,matched,ipin_tuna_31k,50,4.54,100.0,104.54,0.6297696825396825,0.153698475896623,16.82,16.82,16.82,0.29697693791839747,0.56,0.11898412698412697,0.11199999999999999,2.49168253968254,0.1459104143642399,0.42,0.84,0.1945873015873016,0.084,2.029873015873016,0.16424978735878543,0.56,1.42,0.31187301587301586,0.071,1.6303650793650795,0.21260632677447155,0.64,227,5000
yeast,all,matched,tuna_retrained,50,4.54,100.0,104.54,0.6236784920634921,0.14171616048979593,17.96,17.96,17.96,0.23746822272154833,0.46,0.09504761904761905,0.09200000000000001,1.9929523809523808,0.107208854968219,0.36,1.04,0.252452380952381,0.10400000000000001,2.62852380952381,0.16742684487501766,0.64,1.64,0.3773571428571428,0.08200000000000002,1.9687857142857144,0.21830856669394372,0.76,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,50,4.54,200.0,204.54,0.5884446428571429,0.06604737432431507,36.22,36.22,36.22,0.11688556494029381,0.14,0.033079365079365076,0.027999999999999997,1.351174603174603,0.03692052388037718,0.12,0.44,0.10034920634920635,0.044000000000000004,2.050984126984127,0.06494466152975248,0.32,0.8,0.16028571428571428,0.04,1.6428571428571428,0.09082248085261681,0.42,227,10000
yeast,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,50,4.54,200.0,204.54,0.629874761904762,0.08786705420646185,30.68,30.68,30.68,0.2037805548451836,0.36,0.07222222222222223,0.07200000000000001,2.960888888888889,0.09029604699658385,0.26,0.54,0.1177142857142857,0.054000000000000006,2.4082857142857144,0.0950644935494483,0.36,0.88,0.1871746031746032,0.044,1.9157460317460318,0.12281108042405477,0.56,227,10000
yeast,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50,4.54,200.0,204.54,0.63583,0.09339353982593095,32.54,32.54,32.54,0.20057271161236132,0.3,0.0757936507936508,0.06,3.091746031746032,0.08164318993529995,0.28,0.62,0.1273968253968254,0.062,2.6099365079365078,0.10473605819457701,0.42,0.98,0.21874603174603177,0.048999999999999995,2.2364603174603177,0.13876547487246163,0.58,227,10000
yeast,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,50,4.54,200.0,204.54,0.6174471825396826,0.07334759308279201,37.32,37.32,37.32,0.131311388434878,0.2,0.03333333333333333,0.04000000000000001,1.3733333333333335,0.044497227957437414,0.18,0.46,0.0966031746031746,0.046000000000000006,1.978063492063492,0.06705529392870357,0.36,0.96,0.2286190476190476,0.048,2.3341904761904764,0.11555815828139045,0.58,227,10000
yeast,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,50,4.54,100.0,104.54,0.5816519047619048,0.1241996008702316,19.46,19.46,19.46,0.20107661753682493,0.36,0.0746031746031746,0.07200000000000001,1.5640634920634922,0.09084655390887635,0.26,0.7,0.1492857142857143,0.07,1.5628571428571427,0.11729964344351007,0.48,1.26,0.2788015873015873,0.063,1.4570079365079365,0.16769498720919493,0.64,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,50,4.54,100.0,104.54,0.6265346031746032,0.14316428375137302,16.38,16.38,16.38,0.2711436189281664,0.52,0.11168253968253967,0.10400000000000002,2.337650793650794,0.13449225436611326,0.38,0.84,0.17269841269841268,0.084,1.8109841269841271,0.14434492468775997,0.52,1.52,0.3159365079365079,0.076,1.65568253968254,0.20274957349409617,0.7,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,50,4.54,100.0,104.54,0.6418903174603174,0.15177257174259984,16.72,16.72,16.72,0.2762225962190965,0.6,0.14398412698412696,0.12000000000000002,2.99968253968254,0.14698860168811326,0.46,0.94,0.20063492063492064,0.094,2.100349206349206,0.16300969088421546,0.54,1.44,0.31531746031746033,0.07200000000000001,1.6485873015873016,0.20869788472039819,0.66,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,50,4.54,100.0,104.54,0.611215873015873,0.1311071361270662,20.36,20.36,20.36,0.21466839592284795,0.36,0.07938095238095237,0.072,1.6596190476190475,0.09309991252491896,0.3,0.8,0.18506349206349207,0.08,1.9306349206349205,0.13234201428970174,0.52,1.4,0.3116904761904762,0.06999999999999999,1.628452380952381,0.18392699119272723,0.66,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,50,4.54,100.0,104.54,0.595237380952381,0.11654871498902335,17.76,17.76,17.76,0.1834125899706563,0.4,0.087015873015873,0.08,1.8203174603174603,0.08697754214748796,0.3,0.78,0.17095238095238094,0.07800000000000001,1.7875238095238097,0.11739287013360883,0.44,1.38,0.31180158730158736,0.069,1.6280079365079365,0.17207875599877556,0.72,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,50,4.54,100.0,104.54,0.6332149206349207,0.15448859189888436,15.3,15.3,15.3,0.2935330238914503,0.5,0.1093015873015873,0.1,2.286031746031746,0.13908731115383166,0.36,0.88,0.19628571428571429,0.088,2.0508571428571427,0.1620196957526606,0.6,1.6,0.34471428571428575,0.08,1.8035714285714286,0.22156505445502128,0.74,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50,4.54,100.0,104.54,0.6297696825396825,0.153698475896623,16.82,16.82,16.82,0.29697693791839747,0.56,0.11898412698412697,0.11199999999999999,2.49168253968254,0.1459104143642399,0.42,0.84,0.1945873015873016,0.084,2.029873015873016,0.16424978735878543,0.56,1.42,0.31187301587301586,0.071,1.6303650793650795,0.21260632677447155,0.64,227,5000
yeast,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,50,4.54,100.0,104.54,0.6236784920634921,0.14171616048979593,17.96,17.96,17.96,0.23746822272154833,0.46,0.09504761904761905,0.09200000000000001,1.9929523809523808,0.107208854968219,0.36,1.04,0.252452380952381,0.10400000000000001,2.62852380952381,0.16742684487501766,0.64,1.64,0.3773571428571428,0.08200000000000002,1.9687857142857144,0.21830856669394372,0.76,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,50,4.54,200.0,204.54,0.5884446428571429,0.06604737432431507,36.22,36.22,36.22,0.11688556494029381,0.14,0.033079365079365076,0.027999999999999997,1.351174603174603,0.03692052388037718,0.12,0.44,0.10034920634920635,0.044000000000000004,2.050984126984127,0.06494466152975248,0.32,0.8,0.16028571428571428,0.04,1.6428571428571428,0.09082248085261681,0.42,227,10000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,50,4.54,200.0,204.54,0.629874761904762,0.08786705420646185,30.68,30.68,30.68,0.2037805548451836,0.36,0.07222222222222223,0.07200000000000001,2.960888888888889,0.09029604699658385,0.26,0.54,0.1177142857142857,0.054000000000000006,2.4082857142857144,0.0950644935494483,0.36,0.88,0.1871746031746032,0.044,1.9157460317460318,0.12281108042405477,0.56,227,10000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50,4.54,200.0,204.54,0.63583,0.09339353982593095,32.54,32.54,32.54,0.20057271161236132,0.3,0.0757936507936508,0.06,3.091746031746032,0.08164318993529995,0.28,0.62,0.1273968253968254,0.062,2.6099365079365078,0.10473605819457701,0.42,0.98,0.21874603174603177,0.048999999999999995,2.2364603174603177,0.13876547487246163,0.58,227,10000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,50,4.54,200.0,204.54,0.6174471825396826,0.07334759308279201,37.32,37.32,37.32,0.131311388434878,0.2,0.03333333333333333,0.04000000000000001,1.3733333333333335,0.044497227957437414,0.18,0.46,0.0966031746031746,0.046000000000000006,1.978063492063492,0.06705529392870357,0.36,0.96,0.2286190476190476,0.048,2.3341904761904764,0.11555815828139045,0.58,227,10000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,50,4.54,100.0,104.54,0.5816519047619048,0.1241996008702316,19.46,19.46,19.46,0.20107661753682493,0.36,0.0746031746031746,0.07200000000000001,1.5640634920634922,0.09084655390887635,0.26,0.7,0.1492857142857143,0.07,1.5628571428571427,0.11729964344351007,0.48,1.26,0.2788015873015873,0.063,1.4570079365079365,0.16769498720919493,0.64,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,50,4.54,100.0,104.54,0.6265346031746032,0.14316428375137302,16.38,16.38,16.38,0.2711436189281664,0.52,0.11168253968253967,0.10400000000000002,2.337650793650794,0.13449225436611326,0.38,0.84,0.17269841269841268,0.084,1.8109841269841271,0.14434492468775997,0.52,1.52,0.3159365079365079,0.076,1.65568253968254,0.20274957349409617,0.7,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,50,4.54,100.0,104.54,0.6418903174603174,0.15177257174259984,16.72,16.72,16.72,0.2762225962190965,0.6,0.14398412698412696,0.12000000000000002,2.99968253968254,0.14698860168811326,0.46,0.94,0.20063492063492064,0.094,2.100349206349206,0.16300969088421546,0.54,1.44,0.31531746031746033,0.07200000000000001,1.6485873015873016,0.20869788472039819,0.66,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,50,4.54,100.0,104.54,0.611215873015873,0.1311071361270662,20.36,20.36,20.36,0.21466839592284795,0.36,0.07938095238095237,0.072,1.6596190476190475,0.09309991252491896,0.3,0.8,0.18506349206349207,0.08,1.9306349206349205,0.13234201428970174,0.52,1.4,0.3116904761904762,0.06999999999999999,1.628452380952381,0.18392699119272723,0.66,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,50,4.54,100.0,104.54,0.595237380952381,0.11654871498902335,17.76,17.76,17.76,0.1834125899706563,0.4,0.087015873015873,0.08,1.8203174603174603,0.08697754214748796,0.3,0.78,0.17095238095238094,0.07800000000000001,1.7875238095238097,0.11739287013360883,0.44,1.38,0.31180158730158736,0.069,1.6280079365079365,0.17207875599877556,0.72,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,50,4.54,100.0,104.54,0.6332149206349207,0.15448859189888436,15.3,15.3,15.3,0.2935330238914503,0.5,0.1093015873015873,0.1,2.286031746031746,0.13908731115383166,0.36,0.88,0.19628571428571429,0.088,2.0508571428571427,0.1620196957526606,0.6,1.6,0.34471428571428575,0.08,1.8035714285714286,0.22156505445502128,0.74,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50,4.54,100.0,104.54,0.6297696825396825,0.153698475896623,16.82,16.82,16.82,0.29697693791839747,0.56,0.11898412698412697,0.11199999999999999,2.49168253968254,0.1459104143642399,0.42,0.84,0.1945873015873016,0.084,2.029873015873016,0.16424978735878543,0.56,1.42,0.31187301587301586,0.071,1.6303650793650795,0.21260632677447155,0.64,227,5000
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,50,4.54,100.0,104.54,0.6236784920634921,0.14171616048979593,17.96,17.96,17.96,0.23746822272154833,0.46,0.09504761904761905,0.09200000000000001,1.9929523809523808,0.107208854968219,0.36,1.04,0.252452380952381,0.10400000000000001,2.62852380952381,0.16742684487501766,0.64,1.64,0.3773571428571428,0.08200000000000002,1.9687857142857144,0.21830856669394372,0.76,227,5000
equal_species,all,background,ipin_baseline,300,4.616666666666666,100.0,104.61666666666667,0.6241648544973545,0.1608910763936374,17.096666666666668,17.096666666666668,17.096666666666668,0.2682026833363058,0.5833333333333333,0.12569179894179894,0.11666666666666665,2.6305026455026455,0.1466242575952609,0.3666666666666667,0.9533333333333333,0.20551455026455026,0.09533333333333334,2.1504788359788356,0.1658078654516459,0.52,1.59,0.3502367724867725,0.07949999999999999,1.8306838624338626,0.22197531472026155,0.7066666666666666,1385,30000
equal_species,all,background,ipin_optimized,300,4.616666666666666,100.0,104.61666666666667,0.6429914021164022,0.16568023211750568,15.54,15.54,15.54,0.28719437023727656,0.6333333333333334,0.1366666666666667,0.12666666666666668,2.8600000000000008,0.15951252525211382,0.42,0.9933333333333333,0.20858730158730157,0.09933333333333333,2.1852063492063496,0.17227803982964937,0.5466666666666667,1.633333333333333,0.3524497354497355,0.08166666666666668,1.843915343915344,0.22891129546194522,0.7100000000000001,1385,30000
equal_species,all,background,tuna_retrained,300,4.616666666666666,100.0,104.61666666666667,0.6528564153439154,0.16908733093017994,15.86,15.86,15.86,0.26758089315176886,0.6066666666666667,0.1311058201058201,0.12133333333333333,2.7434497354497354,0.15042663655385402,0.38999999999999996,1.0366666666666666,0.22383068783068785,0.10366666666666667,2.3419735449735453,0.17478390853744352,0.5433333333333333,1.7033333333333334,0.36047354497354495,0.08516666666666667,1.8875343915343918,0.23051018714424623,0.7066666666666667,1385,30000
equal_species,all,background,ipin_tuna_31k,300,4.616666666666666,100.0,104.61666666666667,0.6702480423280424,0.1773801934011053,13.79,13.79,13.79,0.28747769572667925,0.6333333333333334,0.14628439153439154,0.12666666666666668,3.052354497354497,0.15962796277205615,0.45,1.1266666666666667,0.2497989417989418,0.11266666666666665,2.610656084656085,0.1926625878424888,0.5933333333333334,1.8,0.3986005291005292,0.09000000000000001,2.083002645502646,0.25212992715629684,0.7599999999999999,1385,30000
equal_species,all,matched,ipin_baseline,300,4.616666666666666,100.0,104.61666666666667,0.6164916931216932,0.14856631177709725,17.423333333333336,17.423333333333336,17.423333333333336,0.24422710553077995,0.5366666666666667,0.11682671957671958,0.10733333333333334,2.4438677248677245,0.13102335166529488,0.3566666666666667,0.88,0.18961772486772488,0.08800000000000001,1.9841772486772487,0.14954272294410528,0.49666666666666665,1.5200000000000002,0.3413835978835979,0.076,1.7829179894179894,0.2078104168899015,0.7200000000000001,1385,30000
equal_species,all,matched,ipin_optimized,300,4.616666666666666,100.0,104.61666666666667,0.6343900793650795,0.15820254390931995,16.136666666666667,16.136666666666667,16.136666666666667,0.27545042205127857,0.5633333333333334,0.12008201058201058,0.11266666666666665,2.5143068783068787,0.14368872524307033,0.3733333333333333,0.9366666666666666,0.20304894179894176,0.09366666666666668,2.1241560846560845,0.16397620533648635,0.5466666666666667,1.5866666666666667,0.3422169312169312,0.07933333333333334,1.7904179894179897,0.21896291484988986,0.7066666666666667,1385,30000
equal_species,all,matched,tuna_retrained,300,4.616666666666666,100.0,104.61666666666667,0.6478206349206349,0.16641230692312567,15.713333333333333,15.713333333333333,15.713333333333333,0.27894839723330184,0.5966666666666667,0.13062037037037036,0.1193333333333333,2.7317407407407415,0.15085141301270258,0.39666666666666667,1.0233333333333334,0.224489417989418,0.10233333333333333,2.3472275132275136,0.1755744745949813,0.56,1.706666666666667,0.37317724867724866,0.08533333333333333,1.9512195767195768,0.23459753596571262,0.7266666666666667,1385,30000
equal_species,all,matched,ipin_tuna_31k,300,4.616666666666666,100.0,104.61666666666667,0.6511123941798943,0.16236756313454923,14.63,14.63,14.63,0.2800415480007206,0.57,0.13228571428571426,0.114,2.7597142857142867,0.14620843188632196,0.41333333333333333,0.9900000000000001,0.22426587301587306,0.09899999999999999,2.3416587301587306,0.17391594966515753,0.5700000000000001,1.66,0.36733730158730155,0.083,1.9196865079365082,0.23085589542793453,0.7366666666666665,1385,30000
equal_species,all,all_U,ipin_baseline,300,4.616666666666666,200.0,204.61666666666667,0.6203282738095239,0.09916024684084128,33.519999999999996,33.519999999999996,33.519999999999996,0.18107961211742427,0.3333333333333333,0.06993518518518518,0.06666666666666667,2.864074074074074,0.08548770371130197,0.2333333333333333,0.6133333333333334,0.12818650793650796,0.06133333333333333,2.6250634920634917,0.10278783335788,0.37666666666666665,0.96,0.20200661375661377,0.047999999999999994,2.0680661375661376,0.1323399146961581,0.49666666666666665,1385,60000
equal_species,all,all_U,ipin_optimized,300,4.616666666666666,200.0,204.61666666666667,0.6386907407407408,0.10439694343554162,30.676666666666673,30.676666666666673,30.676666666666673,0.20990095969360445,0.3833333333333333,0.07864021164021165,0.07666666666666667,3.222275132275133,0.09912350814454908,0.27,0.64,0.13606613756613756,0.064,2.785322751322751,0.1118382930144025,0.38666666666666666,1.0,0.20777513227513225,0.049999999999999996,2.127751322751323,0.14124631317389857,0.55,1385,60000
equal_species,all,all_U,tuna_retrained,300,4.616666666666666,200.0,204.61666666666667,0.6503385251322751,0.10439395185728016,30.573333333333334,30.573333333333334,30.573333333333334,0.1919028060241724,0.38000000000000006,0.07686772486772486,0.07600000000000001,3.1507089947089955,0.09351164101578435,0.26666666666666666,0.6766666666666667,0.1387724867724868,0.06766666666666667,2.843116402116402,0.10879923334830556,0.39666666666666667,1.1133333333333333,0.2391547619047619,0.05566666666666667,2.4472142857142853,0.14772805277070727,0.5633333333333334,1385,60000
equal_species,all,all_U,ipin_tuna_31k,300,4.616666666666666,200.0,204.61666666666667,0.6606802182539683,0.10331637910850927,27.419999999999998,27.419999999999998,27.419999999999998,0.19230359168351577,0.3566666666666667,0.08299074074074074,0.07133333333333335,3.3909629629629627,0.0897833854034556,0.28,0.6633333333333333,0.14754894179894176,0.06633333333333334,3.0173121693121696,0.11101532219936004,0.43999999999999995,1.12,0.2475912698412698,0.055999999999999994,2.5319126984126985,0.15018070535190067,0.5966666666666667,1385,60000
equal_species,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,297,4.575531914893617,99.7517730496454,104.32730496453901,0.6237457179775543,0.16028688611071443,17.187872340425532,17.187872340425532,17.187872340425532,0.2638111727633496,0.5721985815602836,0.12619562647754137,0.11443971631205674,2.630316109422493,0.14529390953013332,0.3636170212765957,0.9320567375886525,0.20477780592142295,0.09320567375886524,2.135097208150399,0.16435038683647255,0.5153191489361703,1.5553191489361702,0.34943642350557247,0.0777659574468085,1.8188247213779132,0.22010066522967175,0.7047517730496454,1362,29630
equal_species,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,297,4.575531914893617,99.7517730496454,104.32730496453901,0.642415055371849,0.16371882478148686,15.591418439716312,15.591418439716312,15.591418439716312,0.28511632010803867,0.6251063829787233,0.1348722841382416,0.1250212765957447,2.814430822920185,0.1576983454575984,0.41382978723404257,0.9745390070921985,0.2049656084656085,0.09745390070921985,2.1404222109647644,0.16952212861663107,0.5386524822695036,1.6107092198581558,0.353460570753124,0.0805354609929078,1.8419327929753464,0.22705731427410436,0.7109929078014185,1362,29630
equal_species,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,297,4.575531914893617,99.7517730496454,104.32730496453901,0.6529255812410965,0.16892721996937396,15.914468085106384,15.914468085106384,15.914468085106384,0.26645262044739515,0.6061702127659575,0.1302150737363503,0.12123404255319148,2.7143754362265007,0.14973574794011055,0.3875886524822694,1.0377304964539007,0.22721715636609255,0.10377304964539007,2.36619621749409,0.17548291906470195,0.5470212765957447,1.6917730496453902,0.3623257345491388,0.0845886524822695,1.8898212597095576,0.23038884362486386,0.7047517730496454,1362,29630
equal_species,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,297,4.575531914893617,99.7517730496454,104.32730496453901,0.6696323304531253,0.17661898475174323,13.864680851063829,13.864680851063829,13.864680851063829,0.286366507039543,0.631985815602837,0.1439736856917708,0.1263971631205674,2.9987347742879655,0.1584148132831005,0.4442553191489362,1.124609929078014,0.2535520657435551,0.11246099290780141,2.6404225486885062,0.19310098883906676,0.5859574468085107,1.7745390070921987,0.39924164133738604,0.08872695035460994,2.078107649442756,0.2509190033493354,0.7620567375886526,1362,29630
equal_species,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,297,4.575531914893617,99.83333333333333,104.40886524822695,0.6160562546496458,0.14698837995351335,17.553475177304964,17.553475177304964,17.553475177304964,0.23964693587972893,0.5273758865248227,0.11793760553866937,0.10547517730496453,2.459428233704829,0.129473290553385,0.35631205673758864,0.8570212765957447,0.18646287853202748,0.08570212765957448,1.9448580997410785,0.1468442424194439,0.4915602836879432,1.496737588652482,0.342182427107959,0.07483687943262411,1.7807342395587076,0.20599851867319177,0.7207801418439717,1362,29653
equal_species,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,297,4.575531914893617,99.83333333333333,104.40886524822695,0.6336369907299605,0.15722232435727265,16.206524822695034,16.206524822695034,16.206524822695034,0.2746588024076375,0.5575886524822695,0.12095930428909153,0.1115177304964539,2.525914893617021,0.14339137782628716,0.3700709219858156,0.9207801418439717,0.20219860970392886,0.09207801418439716,2.110594844084206,0.16298853488155565,0.5446808510638298,1.5629787234042556,0.3410498705392322,0.07814893617021278,1.7807703759990996,0.2175196221705733,0.7003546099290779,1362,29653
equal_species,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,297,4.575531914893617,99.83333333333333,104.40886524822695,0.6483203493895974,0.1667258412964239,15.767021276595747,15.767021276595747,15.767021276595747,0.2797944393098697,0.6051063829787234,0.1337406000225149,0.12102127659574467,2.7902810987279074,0.15268486020494723,0.4004964539007092,1.032695035460993,0.2323753236519194,0.1032695035460993,2.420514240684454,0.1783758836267063,0.5695035460992909,1.7013475177304969,0.37605662501407183,0.08506737588652484,1.9607706855791962,0.23555604844338693,0.7243262411347517,1362,29653
equal_species,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,297,4.575531914893617,99.83333333333333,104.40886524822695,0.6507531661871723,0.1635069264573411,14.710709219858154,14.710709219858154,14.710709219858154,0.2823398106239539,0.5675886524822695,0.13090121580547112,0.1135177304964539,2.7253600135089506,0.14677797347692104,0.41028368794326237,0.9891489361702127,0.2225070077676461,0.09891489361702126,2.3188439716312055,0.17469713243665566,0.5653191489361703,1.6386524822695032,0.3655496172464258,0.08193262411347517,1.9052794663964878,0.23094266445289588,0.7280851063829786,1362,29653
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,297,4.575531914893617,199.58510638297875,204.16063829787234,0.6198957531830199,0.0986189790677634,33.741347517730496,33.741347517730496,33.741347517730496,0.17603873620196023,0.32255319148936173,0.06980533040639424,0.06451063829787235,2.849415512777215,0.08387596845476235,0.2287943262411348,0.5946808510638298,0.12761271529888552,0.05946808510638298,2.6047264437689974,0.10131623395195115,0.37340425531914895,0.9343262411347518,0.20064367330856692,0.04671631205673759,2.0473910559495665,0.13038870457801477,0.4915602836879433,1362,59283
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,297,4.575531914893617,199.58510638297875,204.16063829787234,0.6380363180486411,0.10402506463919754,30.79794326241135,30.79794326241135,30.79794326241135,0.20914222340048227,0.3823404255319149,0.07771923899583474,0.07646808510638299,3.179499718563548,0.09885221183686294,0.26836879432624117,0.62822695035461,0.13514448947427668,0.062822695035461,2.759549026229877,0.11112198098503324,0.3836170212765957,0.9847517730496453,0.20665968704266577,0.04923758865248227,2.110320274681977,0.14036954660873735,0.5486524822695036,1362,59283
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,297,4.575531914893617,199.58510638297875,204.16063829787234,0.6506289702558491,0.10495171157252564,30.68148936170213,30.68148936170213,30.68148936170213,0.1920316701470526,0.3792198581560284,0.07619244624563774,0.0758439716312057,3.1159970730609032,0.09345324298989066,0.26567375886524824,0.6826241134751774,0.14038883260159857,0.06826241134751773,2.8673004615557804,0.1097332934075277,0.40070921985815605,1.1170921985815603,0.24442556005853877,0.05585460992907801,2.4908596757852077,0.14922258639286567,0.566595744680851,1362,59283
equal_species,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,297,4.575531914893617,199.58510638297875,204.16063829787234,0.6601967179628995,0.10348407872704916,27.575390070921983,27.575390070921983,27.575390070921983,0.1927153061844946,0.35276595744680855,0.08087338174040301,0.0705531914893617,3.2962078126758976,0.08922683580231887,0.2760992907801419,0.6578014184397163,0.14448004615557805,0.06578014184397163,2.9492159180457054,0.11035956883432618,0.4334042553191489,1.1204255319148937,0.2489073792637622,0.05602127659574468,2.5386090847686593,0.15069015389494375,0.5926241134751773,1362,59283
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,297,4.575531914893617,99.63851063829787,104.21404255319148,0.6236038367376254,0.16029970000878288,17.18432624113475,17.18432624113475,17.18432624113475,0.2638135655428981,0.5721985815602836,0.12619562647754137,0.11443971631205674,2.6245663627152993,0.14529390953013332,0.3636170212765957,0.9320567375886525,0.20477780592142295,0.09320567375886524,2.131009062253743,0.16435038683647255,0.5153191489361703,1.5553191489361702,0.34943642350557247,0.0777659574468085,1.8159072104018916,0.22010066522967175,0.7047517730496454,1362,29598
equal_species,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,297,4.575531914893617,99.63851063829787,104.21404255319148,0.6422760754682669,0.16372921290027814,15.587872340425532,15.587872340425532,15.587872340425532,0.2851175140808639,0.6251063829787233,0.1348722841382416,0.1250212765957447,2.808775638860746,0.1576983454575984,0.41382978723404257,0.9745390070921985,0.2049656084656085,0.09745390070921985,2.1363906337948895,0.16952212861663107,0.5386524822695036,1.6107092198581558,0.353460570753124,0.0805354609929078,1.8386100135089496,0.22705731427410436,0.7109929078014185,1362,29598
