row_index,tuna_selected_31k_seed20260803_score,tuna_selected_31k_seed20260817_score,tuna_selected_31k_seed20260831_score,tuna_selected_31k_score
352,-5.235056400299072,-5.01189661026001,-4.805300235748291,-5.017417748769124
353,-6.740723133087158,-6.762706279754639,-6.281388759613037,-6.594939390818278
354,-3.910353422164917,-4.413110256195068,-4.460812091827393,-4.261425256729126
355,-4.560797691345215,-5.76386022567749,-3.796337842941284,-4.706998586654663
356,-4.61862325668335,-2.03602933883667,-4.964816570281982,-3.8731563886006675
357,-2.704615354537964,-4.104294300079346,-4.506659030914307,-3.7718562285105386
358,-3.702897071838379,-5.83068323135376,-3.923363447189331,-4.485647916793823
359,-5.261451244354248,-5.453380584716797,-5.5265278816223145,-5.41378657023112
360,-4.611418724060059,-4.459182262420654,-4.590374946594238,-4.553658644358317
361,-6.310780048370361,-6.5426201820373535,-6.023177623748779,-6.292192618052165
362,-2.902416229248047,-4.257373809814453,-3.0243377685546875,-3.394709269205729
363,-2.734142303466797,-4.274205684661865,-3.6830644607543945,-3.5638041496276855
364,-5.348937511444092,-4.219152450561523,-3.393949270248413,-4.320679744084676
365,-2.5221431255340576,-4.071106910705566,-3.324636936187744,-3.305962324142456
366,-4.032317638397217,-2.4069464206695557,-3.5222690105438232,-3.3205110232035318
367,-7.752108097076416,-7.754628658294678,-6.766138076782227,-7.424291610717773
368,-2.5164480209350586,-2.7676045894622803,-1.888163447380066,-2.3907386859258017
369,-8.545581817626953,-5.740468978881836,-7.132501125335693,-7.139517307281494
370,-3.7961602210998535,-4.274546146392822,-5.541925430297852,-4.537543932596843
371,-6.3914923667907715,-4.797401428222656,-5.872653961181641,-5.687182585398356
372,-6.017035484313965,-6.5284271240234375,-6.110032081604004,-6.218498229980469
373,-5.237799644470215,-6.706176280975342,-6.259869575500488,-6.067948500315349
374,-5.277067184448242,-6.0387282371521,-5.731091499328613,-5.682295640309651
375,-4.523833751678467,-5.600553512573242,-5.50645112991333,-5.21027946472168
376,-3.8922007083892822,-5.491292953491211,-3.641052722930908,-4.341515461603801
377,-4.640793323516846,-5.178686618804932,-5.368349552154541,-5.062609831492106
378,-6.210378646850586,-6.973692893981934,-5.293889999389648,-6.15932051340739
379,-4.7248430252075195,-5.906866073608398,-5.512868881225586,-5.381525993347168
380,-4.8350043296813965,-3.886439561843872,-4.08488130569458,-4.268775065739949
381,-1.647958755493164,-2.944098472595215,-1.603498101234436,-2.0651851097742715
382,-5.46370267868042,-5.229636192321777,-5.263730049133301,-5.319022973378499
383,-4.628663539886475,-5.035148620605469,-5.462861061096191,-5.042224407196045
384,-3.8121464252471924,-6.058803558349609,-5.968409538269043,-5.279786507288615
385,-4.997315406799316,-4.991308212280273,-2.6306302547454834,-4.206417957941691
386,-5.644865989685059,-7.781067371368408,-6.001902103424072,-6.475945154825847
387,-4.868923187255859,-5.6526689529418945,-5.379563808441162,-5.300385316212972
388,-6.640021800994873,-7.019942283630371,-6.5494561195373535,-6.736473401387532
389,-3.765862464904785,-4.155520439147949,-4.787460803985596,-4.236281236012776
390,-6.151787757873535,-6.507362365722656,-6.490749359130859,-6.383299827575684
391,-6.567318916320801,-7.074138164520264,-6.589443206787109,-6.743633429209392
392,-4.696763038635254,-4.799313545227051,-6.461765289306641,-5.319280624389648
393,-4.978924751281738,-7.399629592895508,-6.836216926574707,-6.404923756917317
394,-5.344284534454346,-6.165765762329102,-5.977870464324951,-5.829306920369466
395,-6.574803352355957,-5.5124125480651855,-6.709373950958252,-6.265529950459798
396,-4.979259967803955,-5.879786968231201,-6.962701797485352,-5.940582911173503
397,-4.760660648345947,-5.09984827041626,-6.64846658706665,-5.502991835276286
398,-5.685647964477539,-6.086851119995117,-5.151691436767578,-5.641396840413411
399,-4.344429016113281,-7.227646827697754,-4.848626136779785,-5.4735673268636065
400,-4.2323079109191895,-4.043329238891602,-5.157320976257324,-4.477652708689372
401,-3.806065797805786,-5.734360218048096,-3.9839558601379395,-4.5081272919972735
402,-4.762176513671875,-4.115246295928955,-3.6134231090545654,-4.163615306218465
403,-6.518125534057617,-7.383543014526367,-6.639998912811279,-6.847222487131755
404,-2.4682016372680664,-3.7362494468688965,-2.2176151275634766,-2.8073554039001465
405,-4.5745954513549805,-3.2750730514526367,-3.602386474609375,-3.8173516591389975
406,-4.639535903930664,-5.010171413421631,-4.863415718078613,-4.83770767847697
407,-4.072227478027344,-5.530523777008057,-3.217888355255127,-4.273546536763509
408,-5.615889549255371,-4.915688514709473,-5.231099605560303,-5.254225889841716
409,-5.366853713989258,-5.147995471954346,-5.033352375030518,-5.18273385365804
410,-5.198750972747803,-6.240231037139893,-6.3694281578063965,-5.936136722564697
411,-5.173837661743164,-5.749322891235352,-5.65324068069458,-5.525467077891032
412,-6.442994594573975,-7.1021857261657715,-5.744712829589844,-6.429964383443196
413,-5.156217575073242,-5.929891109466553,-4.468286991119385,-5.18479855855306
414,-4.581790924072266,-3.992079019546509,-4.6583662033081055,-4.41074538230896
415,-3.400888442993164,-3.196098804473877,-3.0819780826568604,-3.2263217767079673
416,-3.7761127948760986,-5.100794315338135,-4.442167282104492,-4.439691464106242
417,-4.2046098709106445,-5.074105262756348,-3.5054781436920166,-4.26139775911967
418,-4.140756607055664,-6.74800443649292,-4.722805976867676,-5.203855673472087
419,-4.578682899475098,-5.986505508422852,-5.417921543121338,-5.327703317006429
420,-5.652332305908203,-6.5052924156188965,-4.852218151092529,-5.669947624206543
421,-4.9548773765563965,-4.126195430755615,-4.660727024078369,-4.580599943796794
422,-5.159847259521484,-8.586858749389648,-6.572447776794434,-6.7730512619018555
423,-4.294164180755615,-5.158789157867432,-5.106573104858398,-4.8531754811604815
424,-4.588315010070801,-5.200788974761963,-4.886673927307129,-4.891925970713298
425,-6.84018087387085,-7.135632514953613,-7.183267116546631,-7.053026835123698
426,-5.4685282707214355,-7.235174655914307,-5.429417133331299,-6.044373353322347
427,-4.414984703063965,-4.6307573318481445,-5.441001892089844,-4.828914642333984
428,-4.504733085632324,-5.038473606109619,-4.978350639343262,-4.840519110361735
429,-5.086597442626953,-6.681326866149902,-5.249993801116943,-5.6726393699646
430,-3.589714765548706,-5.32213830947876,-4.153195381164551,-4.355016152064006
431,-4.804736614227295,-6.735049247741699,-6.306268215179443,-5.9486846923828125
432,-4.265346527099609,-6.199354648590088,-6.055093288421631,-5.506598154703776
433,-5.665433883666992,-4.56275749206543,-6.4173994064331055,-5.548530260721843
434,-3.1091678142547607,-3.511171817779541,-3.8615450859069824,-3.4939615726470947
435,-3.923677444458008,-6.207726955413818,-4.800938606262207,-4.977447668711345
436,-4.482359886169434,-5.671712875366211,-5.580968856811523,-5.24501387278239
437,-4.230311870574951,-6.269120693206787,-4.544894695281982,-5.01477575302124
438,-7.453295707702637,-7.111508846282959,-7.245231628417969,-7.2700120608011884
439,-3.1774179935455322,-4.121687412261963,-4.090820789337158,-3.7966420650482178
440,-4.467112064361572,-4.295047760009766,-3.0922646522521973,-3.9514748255411782
441,-2.9426512718200684,-4.6587934494018555,-5.374085903167725,-4.32517687479655
442,-4.331100940704346,-4.957491874694824,-4.024815082550049,-4.437802632649739
443,-5.103540420532227,-6.645647048950195,-4.5387725830078125,-5.429320017496745
444,-4.069398880004883,-6.286618232727051,-4.595508575439453,-4.983841896057129
445,-5.182589530944824,-7.192394256591797,-4.358691692352295,-5.577891826629639
446,-4.850300312042236,-7.421289920806885,-5.711391925811768,-5.994327386220296
447,-2.4348647594451904,-2.987344264984131,-3.6508376598358154,-3.0243488947550454
448,-4.4586262702941895,-5.636192798614502,-4.994233131408691,-5.029684066772461
449,-6.464584827423096,-5.135422706604004,-4.293962478637695,-5.297990004221599
450,-5.783288955688477,-5.870890140533447,-5.413708209991455,-5.689295768737793
451,-4.576326847076416,-5.94692850112915,-5.384546756744385,-5.302600701649983
452,-5.156707763671875,-4.468437671661377,-6.661680698394775,-5.428942044576009
453,-4.0777153968811035,-4.6115946769714355,-4.13912296295166,-4.276144345601399
454,-6.367976665496826,-5.668749809265137,-5.583960056304932,-5.873562177022298
455,-4.68894100189209,-6.17927360534668,-4.708377838134766,-5.192197481791179
456,-4.534229278564453,-5.436758518218994,-3.0331003665924072,-4.334696054458618
457,-2.2853713035583496,-3.145845413208008,-1.6702477931976318,-2.367154836654663
458,-6.837630271911621,-6.002139091491699,-5.793161869049072,-6.210977077484131
459,-4.508681297302246,-4.121607780456543,-5.217701435089111,-4.615996837615967
460,-2.9750747680664062,-5.096134662628174,-5.222748756408691,-4.431319395701091
461,-4.934172630310059,-7.86341667175293,-6.667569160461426,-6.488386154174805
462,-3.964144706726074,-2.889427423477173,-3.5221078395843506,-3.458559989929199
463,-3.220547914505005,-4.757643222808838,-6.019658088684082,-4.665949741999309
464,-4.216763496398926,-6.7957377433776855,-6.095144748687744,-5.702548662821452
465,-5.7239813804626465,-7.749037265777588,-6.9121880531311035,-6.795068899790446
466,-3.2616631984710693,-4.099352836608887,-4.645236015319824,-4.002084016799927
467,-2.629805326461792,-3.905817747116089,-3.8854551315307617,-3.4736927350362143
468,-6.00191068649292,-6.4607625007629395,-4.405773639678955,-5.6228156089782715
469,-5.510049819946289,-6.968865871429443,-5.837464332580566,-6.105460007985433
470,-4.591312408447266,-6.284121036529541,-5.425123691558838,-5.433519045511882
471,-3.9601290225982666,-5.3640007972717285,-5.448807716369629,-4.924312512079875
472,-4.5322442054748535,-5.84676456451416,-4.933104515075684,-5.104037761688232
473,-3.3723015785217285,-5.722716808319092,-5.542295455932617,-4.8791046142578125
474,-4.659329414367676,-6.698516845703125,-6.040751934051514,-5.7995327313741045
475,-4.64926815032959,-5.998101711273193,-2.8955347537994385,-4.514301538467407
476,-5.487730503082275,-6.893183708190918,-4.710726261138916,-5.697213490804036
477,-4.3673481941223145,-3.4854447841644287,-4.95743465423584,-4.270075877507527
478,-5.454038619995117,-6.156717777252197,-6.078780174255371,-5.8965121905008955
479,-3.4184327125549316,-5.7029290199279785,-5.130170822143555,-4.750510851542155
480,-4.746431827545166,-4.8176445960998535,-4.6792473793029785,-4.747774600982666
481,-5.54191780090332,-3.7442033290863037,-3.7368905544281006,-4.341003894805908
482,-5.69568395614624,-6.051238059997559,-5.355443477630615,-5.700788497924805
483,-4.660491943359375,-5.897159099578857,-5.719785690307617,-5.425812244415283
484,-6.884653091430664,-7.062987327575684,-6.903317928314209,-6.9503194491068525
485,-5.331053256988525,-6.79733419418335,-5.906687259674072,-6.011691570281982
486,-1.2263668775558472,-2.8601038455963135,-2.20991849899292,-2.0987964073816934
487,-7.023852348327637,-6.976742267608643,-6.213351249694824,-6.737981955210368
488,-4.825350284576416,-5.657583236694336,-6.482348918914795,-5.655094146728516
489,-4.567967891693115,-5.017193794250488,-6.039578437805176,-5.20824670791626
490,-4.934624671936035,-7.816898345947266,-5.219776630401611,-5.990433216094971
491,-3.2972843647003174,-6.1436567306518555,-6.265638828277588,-5.23552664120992
492,-7.071084976196289,-6.506329536437988,-7.099365234375,-6.892259915669759
493,-5.1987786293029785,-6.895786285400391,-5.932668209075928,-6.009077707926433
494,-4.527801036834717,-5.303871154785156,-4.347771644592285,-4.726481278737386
495,-6.601131916046143,-6.083367824554443,-5.439560890197754,-6.041353543599446
496,-4.785264492034912,-6.141176700592041,-5.41325569152832,-5.446565628051758
497,-4.862541198730469,-5.060170650482178,-5.353454113006592,-5.092055320739746
498,-4.870635986328125,-5.084117889404297,-3.936699867248535,-4.630484580993652
499,-5.5652241706848145,-5.799717426300049,-4.925981521606445,-5.430307706197103
500,-4.445700645446777,-6.910684108734131,-5.79038143157959,-5.715588728586833
501,-2.690500020980835,-4.082385540008545,-3.128521680831909,-3.300469080607096
502,-3.7549822330474854,-4.449258327484131,-4.108931064605713,-4.104390541712443
503,-6.047420978546143,-5.047341823577881,-5.8956499099731445,-5.66347090403239
504,-4.595804214477539,-5.61951208114624,-6.415336608886719,-5.543550968170166
505,-5.405708312988281,-6.521182537078857,-6.512032985687256,-6.146307945251465
506,-5.768345832824707,-5.130293846130371,-5.257526874542236,-5.3853888511657715
507,-4.320250034332275,-4.3490309715271,-3.179327964782715,-3.9495363235473633
508,-4.151637077331543,-3.751481056213379,-3.451894998550415,-3.7850043773651123
509,-5.2539753913879395,-6.398817539215088,-4.658112049102783,-5.4369683265686035
510,-5.119204521179199,-4.013062000274658,-4.167819023132324,-4.433361848195394
511,-2.842674493789673,-5.782077312469482,-4.7360663414001465,-4.4536060492197675
512,-3.671405076980591,-5.574500560760498,-4.950354099273682,-4.732086579004924
513,-4.386310577392578,-5.4790568351745605,-4.704630374908447,-4.856665929158528
514,-5.778811931610107,-6.513287544250488,-4.322571277618408,-5.538223584493001
515,-4.133501052856445,-4.452700138092041,-4.271442890167236,-4.285881360371907
516,-3.721557378768921,-6.430069446563721,-5.744208812713623,-5.298611879348755
517,-4.337298393249512,-5.086612224578857,-6.769539833068848,-5.397816816965739
518,-3.3361575603485107,-4.007299423217773,-3.3425772190093994,-3.562011400858561
519,-4.651723384857178,-6.491426944732666,-3.941035509109497,-5.028061946233113
520,-5.144153594970703,-6.139989852905273,-6.528560638427734,-5.937568028767903
521,-4.272327899932861,-4.8975830078125,-4.118251800537109,-4.42938756942749
522,-3.0899593830108643,-4.877310276031494,-5.005064487457275,-4.324111382166545
523,-3.312638759613037,-3.426676034927368,-3.64896559715271,-3.4627601305643716
524,-4.521071910858154,-5.74856424331665,-4.745377063751221,-5.005004405975342
525,-3.062577724456787,-2.9307808876037598,-4.754270076751709,-3.582542896270752
526,-4.006010055541992,-4.835593223571777,-4.452847480773926,-4.4314835866292315
527,-3.3854868412017822,-3.1470093727111816,-4.902184963226318,-3.8115603923797607
528,-4.29077672958374,-5.194088935852051,-4.375111103057861,-4.619992256164551
529,-5.701131343841553,-5.54834508895874,-5.499123573303223,-5.582866668701172
530,-5.096377849578857,-4.423898696899414,-5.3058366775512695,-4.942037741343181
531,-4.515018463134766,-6.272963047027588,-4.374166488647461,-5.0540493329366045
532,-4.409614562988281,-6.1457085609436035,-6.292059421539307,-5.6157941818237305
533,-3.075554847717285,-4.251853942871094,-4.356980323791504,-3.894796371459961
534,-6.73789119720459,-6.158960342407227,-5.248682022094727,-6.048511187235515
535,-3.5143141746520996,-5.736330986022949,-4.080268383026123,-4.443637847900391
536,-5.494922637939453,-3.3078413009643555,-5.9341044425964355,-4.912289460500081
537,-6.004357814788818,-6.051629066467285,-5.641770839691162,-5.899252573649089
538,-6.011677265167236,-7.200038909912109,-6.234350681304932,-6.482022285461426
539,-5.017578601837158,-5.444291591644287,-4.986729145050049,-5.149533112843831
540,-6.560709476470947,-6.755716323852539,-5.935070991516113,-6.417165597279866
541,-6.492000102996826,-4.733668804168701,-6.110766410827637,-5.778811772664388
542,-7.447283744812012,-6.987923622131348,-6.226020812988281,-6.887076059977214
543,-4.8645124435424805,-6.888029098510742,-4.222092151641846,-5.324877897898356
544,-5.1984686851501465,-5.896077632904053,-4.264034271240234,-5.1195268630981445
545,-4.735591888427734,-4.301639556884766,-5.4775214195251465,-4.838250954945882
546,-6.692281246185303,-7.533961296081543,-7.167632102966309,-7.131291548411052
547,-5.421717643737793,-6.442108631134033,-5.480532646179199,-5.781452973683675
548,-6.952101707458496,-5.942000389099121,-5.029555797576904,-5.974552631378174
549,-5.505978584289551,-5.12630558013916,-5.985895156860352,-5.5393931070963545
550,-7.137815952301025,-6.944820880889893,-7.362316608428955,-7.148317813873291
551,-4.973516464233398,-6.989607810974121,-5.129201889038086,-5.697442054748535
552,-4.073989391326904,-3.2306647300720215,-3.884145498275757,-3.729599873224894
553,-5.829696178436279,-5.056731700897217,-5.760278224945068,-5.5489020347595215
554,-4.586432456970215,-5.178203105926514,-6.414107799530029,-5.392914454142253
555,-4.874264717102051,-5.88527774810791,-4.2029547691345215,-4.987499078114827
556,-3.5497937202453613,-4.981996059417725,-5.01318883895874,-4.514992872873942
557,-6.2578935623168945,-6.652947902679443,-4.513888835906982,-5.80824343363444
558,-4.739838123321533,-5.090935230255127,-4.419409275054932,-4.75006087621053
559,-4.566165447235107,-5.322918891906738,-4.739121437072754,-4.876068592071533
